"F_01" "F_02" "F_03" "F_04" "F_05" "F_06" "F_07" "F_08" "F_09" "F_10" "F_11" "F_13" "F_14" "F_15" "F_16" "F_17" "F_18" "F_19" "F_20" "F_21" "F_22" "F_23" "F_24" "F_25" "F_26" "F_27" "F_28" "F_29" "F_30" "F_32" "F_33" "F_35" "F_36" "F_37" "F_38" "F_39" "F_40" "F_41" "F_42" "F_43" "F_44" "F_45" "F_46" "F_47" "F_48" "F_49"
"A_87_P275028" 3.26445848622669 2.49509316176372 2.53356334821451 2.02494635713023 1.54368622514264 2.42852716096085 2.65469159113666 3.72121639681315 4.15366992352322 3.66874394135374 2.4001610007662 1.81542683273443 2.18682383921367 2.57917782961549 3.73325053466754 2.99468620010353 3.59512842469264 2.13996276342645 2.83423500531046 1.8353692982272 1.96010727287649 2.58677743999799 3.11708560912356 3.04565021776645 2.88676167584838 2.36653244122973 2.25289262689385 2.12867492629702 2.08902940702689 3.04416278847671 2.79544597122193 1.79466315017432 2.47060994122178 1.84437338161026 2.03065765683737 3.15713884648647 3.36577977058865 2.00890805269138 3.30586451859514 1.578743977986 2.48338190118522 2.59912983264775 3.17265197973508 1.2463304759932 2.08614764689559 1.26905080500934
"A_87_P290138" 5.89451669721217 5.0329305743421 5.14852742516046 4.5785175087575 4.03810296141465 4.76330403019511 4.91698498618363 6.05273881977094 6.61439359847385 5.70558197384555 4.73873057182089 4.17981890936289 5.01648674743038 4.86916519479094 6.17638194959593 5.43308029169035 6.28868238821634 4.95313539044309 5.24634073386291 4.37265170996344 4.36149190569114 5.12129091803179 5.47644785051204 5.5253638432774 5.12685993734629 4.91442107987314 4.79572067703815 4.46213727657332 4.81751526529319 5.76010827332739 5.44510483713819 4.52660883161588 4.85678335124862 4.52788713324443 4.51621448190888 5.68361389901246 5.99425928264627 5.31280120924128 5.64883959728898 3.86102685500407 4.95089660847524 5.28345394707273 5.81308622748435 3.87003141819787 4.62646929578282 3.83087272876374
"A_87_P027953" 2.62299379071912 2.23878685958712 1.71424551766612 0.743660246740214 0.912305939093603 1.16104685009586 2.50804068693604 2.26045586173202 2.54304105128805 2.53169170639563 1.68860483388053 0.72470961598534 2.17443644817706 2.61410884638067 2.59841763682893 2.13616762619391 2.63099178998351 1.11874627751675 1.49452903427749 1.83020759311142 -0.206450877467427 2.21051317511774 1.99916292713585 2.28344214921575 2.82432618551106 1.38305653561994 1.28685532797374 0.309104054529779 0.881029188038561 1.41288903270027 2.66451775877937 1.70489067657564 1.02390997783686 1.08825153784433 1.59073493785126 2.74289390616888 2.97856119565818 1.30361621661042 2.42312681766092 0.743466323083643 1.29968799354322 2.38779060688746 1.83578644295785 0.72259730387797 0.87288808209666 1.03468942084505
"A_87_P061636" 0.964559265087264 -0.288375535176336 -0.290709364276642 -0.98664161714498 -0.517217894085322 -0.435838818001115 0.747165866730352 0.523203477973198 -0.54088143225704 0.774734637041952 -0.0797724187294833 -0.151518886345055 0.228741228279917 0.20921930247791 1.28557920408493 0.340091761584961 1.09651905971605 -1.21211494214062 0.827561790946158 -1.23946593469539 -0.86647632716261 0.908923174245267 -0.416153704395175 -1.05562350622334 1.15243757471347 -1.29564140336709 -2.86192386459703 -1.10136071495924 -0.308666195478441 0.804079790024744 0.600863497238651 -0.787664290378867 -0.387023123109248 0 -0.0633418255682514 1.83259221355663 0.328461064726595 0.522996747414763 1.02597292253777 -2.1886615640239 -0.0884849419242553 0.520256811333342 0.528795789960355 -2.65145791250806 -0.343190565307586 -2.32832586608551
"A_87_P127633" 8.23193085784942 8.29180721131651 7.82691388138877 5.45821106438439 6.66832135693606 6.82913904187207 8.19492061033416 8.68506912806527 8.5261700563219 8.36891744863255 7.86225471129682 5.68222022150607 8.0605000922084 8.56372616968016 8.69234436742031 8.05742821785364 8.55676115591082 6.40387445420116 6.60571861508732 5.37476674882645 4.84663007079104 8.39205795925255 7.9584013211434 8.41348070838626 8.37177664433792 5.66258906612984 4.18264372858366 4.61210193479897 5.57461599224401 7.9027499512977 7.71721184202852 5.90691601284482 5.07698703012582 5.57976417043952 6.1802851435105 8.02675124846385 8.30412605409899 6.24767096591185 8.34391953698959 4.25525705524207 3.69855219710313 8.38315004654076 7.75967694691313 3.67522595088941 4.5368875021962 2.4469978650509
"A_87_P237273" 0.403593965867231 -0.754039107525148 -0.882304957330246 -1.2643770723252 -1.31270956485798 -1.14905580939471 -0.0471457796259394 -0.36109869216804 -1.0348494007576 -0.058574826185458 -0.743613970175572 -0.515819023546981 -0.274310074654622 -0.1323170770346 0.533432200081073 0.094740489970409 0.720295613057592 -1.48774938475405 0.098805010055484 -1.21956637725769 -1.30023302378804 0.208628530772797 -1.02703020596915 -1.13010172218261 0.593627361848283 -1.48257283011509 -2.59127627465336 -1.5722514489716 -0.907842555419298 0.454565863465483 -0.0953249590233103 -1.1852566551983 -0.589792418325351 -0.53136649239342 -0.758610588206185 0.889817082249577 -0.297044098951069 -0.828631581688019 0.25133907220142 -2.10619940383193 -0.72543211365069 -0.128986440720078 0.506959988719883 -2.22963124756658 -1.17676980421065 -2.49825086752783
"lip_FASN" 3.57492248080843 3.25853791199851 3.40778931543164 2.26574479792742 2.44746483404269 2.75635125776541 2.83456075197641 3.80044333703423 3.74131572390617 3.39606842860108 2.77893253644295 2.20704290010988 4.07711428005613 3.39712287993926 4.2191399140463 3.53039542518829 3.86644893124336 2.84152793287004 2.30867959613698 1.48321714972956 1.82494995877232 4.04892297066746 3.1325331075186 3.92356099458809 3.9497517821797 2.03917433498454 1.82786164303061 0.887513124908367 2.05712041150579 3.48575560555605 3.75446788626433 2.80157279262718 2.01181199969059 1.84984505057289 2.48986557108453 3.55375844135486 4.52046665442825 2.56652089966755 3.70455749596819 1.7366763779238 2.03270072246376 3.56542474924769 3.13677989179506 1.65919573861413 1.7939343294989 1.56730212575957
"A_87_P098766" 1.79379961216614 -0.502500340529183 -0.710165534822491 -2.34731341330728 -2.33120590847537 -1.37144823073116 -1.98409360909064 1.83071891512311 2.70282149532482 -1.28229630799443 -0.681658222487108 -1.92774391095849 -2.04125072826632 -2.30985526258679 0.109624491174497 -0.0230309686553412 -1.58120058192496 -0.44499973729471 -1.92526912492337 -2.43211101263779 0.593679717822265 -2.16123404117827 1.08687201670824 3.47952958012412 -2 -2.30569506803101 -1.90846645053406 -1.5103236998284 -2.00381161395002 0.227291220749288 0.0110270221490225 -2.01533165375599 -1.80542747348649 -1.59650412260385 -0.184875342908283 -2.21956637725769 2.11782579126097 1.16123404117827 -2.19764575900076 -1.22084196977305 -1.97167127694151 -2.17111191639275 -1.82759571449523 -0.390693680299096 -1.5385381636298 -2.43935717847426
"A_87_P016549" 2.23570631670838 1.76103491413481 1.38887833881199 -1.92801388717427 -0.596103058326356 0.14912368272004 0.881721043514965 2.37851162325373 2.08766536740227 1.62024413773781 1.96678685801572 -2.15151888634506 1.72099823002065 2.27760974533754 2.68173438982359 1.11447255509459 1.7752513882968 -0.660388770893396 -1.20364407689165 -2.84460631735418 -2.33289921270837 1.51195564255462 1.00167269008986 1.30568580663799 1.181466623325 -1.86565356262227 -3.13876406995585 -2.38277365010789 -1.58877411467118 0.22566013517036 0.902702798645084 -1.73594925383471 -2.87446911791614 -2.19895405005384 -1.33312630149223 0.725035384083224 1.58132024925142 -1.60459130747009 2.31642639106276 -2.63226821549951 -3.12367437038656 1.48169323010945 -0.597298095073434 -2.82478951539362 -2.89699213454228 -3.1197392442741
"A_87_P220933" 1.76438488309205 -0.103785146552273 -0.439285045525521 -0.313564621952734 -0.437405312307298 -0.115108477471376 -0.202273779140173 2.38167890233241 1.997415296339 1.05996478898994 0.253050317261172 -0.178394592336451 -0.161718248278262 1.03422924595274 2.02056132248232 1.69086706008433 1.07701090082684 -0.137890357118893 -0.622893827457412 -0.377804593079869 0.474455709349238 1 1.00334344307437 1.93983256863172 1.21928517257792 -0.734247373784335 1.0426749195035 -0.349859027635155 0.342338582602657 0.960339107033759 1.30036719053611 0.327407846302512 -0.342323315638433 -0.528600058102043 0.109745405983343 -0.991538421251804 1.49025163842773 0.314108590428062 1.30080774846572 0.286118018946834 -0.288598690770502 0.760501108626995 0.553352894204334 -0.59147580767983 -0.790076930625768 -0.349859027635155
"lip_ANGPTL4" 1.20680692572203 -0.117811934200498 -0.182469633618569 -0.728604799231955 -0.423068557285931 -0.317900167423547 0.920410011895499 0.767748213186239 -0.427196024057222 0.981680971218868 0.102351447121301 0.0279882041276425 0.456913900077771 0.418476185698749 1.46646668968538 0.681064492083544 1.22922254658999 -1.0407899022714 1.01951941902839 -1.04598620527418 -0.702817852185477 1.16455521413494 -0.190736830979793 -0.651518174299705 1.44920431452699 -1.06901879050352 -2.62032775193514 -0.958348490210196 -0.183462796725419 0.943679330582539 0.609566874925124 -0.714346504604692 -0.123714649763217 0.0386619011617517 -0.0249951873232162 1.97763821883612 0.458073522542085 -1.09344280436184 1.08135775424165 -2.18291250650477 0.0103625748137297 0.622203332331833 0.548423855431992 -2.64100526510153 -0.334671448135837 -2.20817812531613
"A_87_P013699" 0.408509456281346 1.40310728919586 0.633431210355631 -0.047753131448367 0.0437213774293177 0.416143436505013 1.60244992745 0.678071905112638 1.27218714099496 1.46394709975979 -0.122458817831035 -0.326293287448763 0.987357495415266 1.4950440077445 1.79348274747605 0.47536664098123 0.769738599621475 -0.0332568159283007 0.319734993313446 -0.0459862052741808 -0.773865176977735 0.891407438562961 -0.820806721526212 0.605908128297834 1.38651180109755 -0.0477138899235019 0.44156698203366 -0.677221008573145 -1.04249208211408 0.113714608720677 0.940683464313336 -0.990878610031451 0.0286447869468933 0.33223719422633 -0.219091058246196 1.26480133200798 0.831165883328671 -0.66513284940514 1.27215754370897 -1.46876948321663 0.0182750583945719 0.455976060001078 0.262662145467676 -1.55919940465607 -0.620151929183456 -1.12901705786211
